,acf,acf_stderr
0,1.016842107775985,0.14534867491442582
1,1.0067935042226723,0.14394326464826637
2,0.9968108095023731,0.14254663652908992
3,0.9869172204708743,0.14116294905374668
4,0.9771589737026352,0.13979906276465903
5,0.9675041155681973,0.13845041232241848
6,0.9579350971443881,0.1371142993013356
7,0.9484460342677606,0.13578875345186409
8,0.9390762782546827,0.13447914834807223
9,0.9298220848279679,0.13318697954686085
10,0.9206590500886471,0.13190767650534885
11,0.9115829656819059,0.13064154749161164
12,0.9025853922115192,0.12938648248868356
13,0.8936707352037907,0.12814290029386008
14,0.8847587958131652,0.1268989153986174
15,0.8759424548370097,0.12566957584505123
16,0.8672330024331,0.124455486630262
17,0.8585843989302715,0.12324881672794682
18,0.8500119148383953,0.1220526483217964
19,0.8415683350841153,0.1208750158213772
20,0.8331849157372563,0.11970662052514902
21,0.8248651982875033,0.11854674304721358
22,0.8166153039134818,0.117397162906453
23,0.8084244128896284,0.116255090033958
24,0.8002965878883086,0.11512076794550861
25,0.7922851690430284,0.11400302194945384
26,0.7843702622446923,0.1128998817340949
27,0.7765381192168076,0.11180859388367544
28,0.7687565121182414,0.11072394508466621
29,0.7610571677964681,0.10965074180322713
30,0.7534328768979427,0.10858980686103549
31,0.7459182183214716,0.10754513326347583
32,0.7384776703776823,0.10651249924630071
33,0.7310882460280332,0.10548668177398024
34,0.7238005020593612,0.10447479635322762
35,0.7166205471582662,0.10347801949313229
36,0.7095218119727879,0.1024925815755558
37,0.7025242192874248,0.10152146267804758
38,0.6955872784921485,0.10055946671724997
39,0.6886943721253505,0.09960408790765068
40,0.6818476692433326,0.09865471810325002
41,0.6750544116108307,0.09771235929616287
42,0.668281334180607,0.09677282382309123
43,0.6615721180558244,0.09584130492461763
44,0.654954810646263,0.09492250578262905
45,0.6484319989314135,0.09401700309765211
46,0.6420039174506836,0.0931250081126501
47,0.6356309239520858,0.09224194643725099
48,0.6292958602305233,0.09136407062332068
49,0.6229987382801333,0.09049117581088581
50,0.616777517195316,0.08963083322017966
51,0.6106830450257981,0.08879097482519055
52,0.6046478313070942,0.08796022213925564
53,0.5986931909463372,0.08714064482295242
54,0.5927887985675031,0.0863276656055039
55,0.5869817504932887,0.08552876441005228
56,0.5812425112326715,0.08474023787433776
57,0.5756161196930003,0.0839690408608619
58,0.5700454723990105,0.08320497600900355
59,0.5645262905853814,0.0824466306016554
60,0.5590880042445991,0.08169925816845382
61,0.5536708565127462,0.08095535372803087
62,0.5482920362012171,0.08021815783489973
63,0.5430120248019604,0.07949329203830387
64,0.5377972467028315,0.0787775811842104
65,0.532596913237095,0.07806350465358136
66,0.5274556440499807,0.07735843801221264
67,0.5223559100017183,0.07665963522751945
68,0.5173170347716802,0.07597051580646302
69,0.5123297246634769,0.07528793557705615
70,0.5073826383788861,0.07460982881627481
71,0.5024714202604627,0.0739352936744178
72,0.4976182712922562,0.0732663113796241
73,0.49277508291693806,0.07259678807889015
74,0.4879764615038657,0.071935317828452
75,0.4832605601496038,0.07128429050499041
76,0.47858218975553546,0.07063838748906694
77,0.47398607442385526,0.07000296827074491
78,0.4694636903394507,0.069376782868693
79,0.46499905331855657,0.0687573409792745
80,0.4606064098821843,0.06814722174320281
81,0.45629978377864655,0.06754857574622256
82,0.4520709708026071,0.0669599539102423
83,0.4479071781545343,0.06638166612253991
84,0.44379233870478535,0.06581008372890582
85,0.4397360523700326,0.06524403667076875
86,0.4357161412319646,0.0646840571313958
87,0.431761540708927,0.06413567721002385
88,0.4278362421386555,0.06359036773946355
89,0.4239328256752863,0.06304819372840965
90,0.42010541917439836,0.06251678347179565
91,0.4163142493984189,0.06199011626853564
92,0.41253014664192156,0.06146435589521975
93,0.408768710931359,0.06094122366948459
94,0.40509576236974537,0.060429495661626996
95,0.401446495431726,0.05992032402715472
96,0.397858552229037,0.059420085559423595
97,0.39428985378419434,0.05892306310621991
98,0.3907802398611556,0.05843363464143879
99,0.3872938691839775,0.05794705253873831
100,0.3838521154913082,0.057464709602055054
101,0.3804546658811517,0.05698757417754719
102,0.3770305754371096,0.05650790073366988
103,0.3736467256244835,0.0560349974093821
104,0.37030724569174645,0.05556876065898391
105,0.3669813787865321,0.055106789940604466
106,0.36366762638984107,0.054647150132183055
107,0.36043987987290693,0.054199671814293686
108,0.35727811483773597,0.05376227375241707
109,0.3541511883806301,0.05333049600190917
110,0.35100961046877466,0.05290018317757011
111,0.3478720180298974,0.05247104423954599
112,0.3447224013968547,0.05204039199886128
113,0.34163001462853926,0.05161608994715016
114,0.33856300988668875,0.051193045025146
115,0.33556295650791634,0.050778235943369436
116,0.33262748705201567,0.05037272955994073
117,0.32968669653069715,0.049965431521906474
118,0.3267726764326005,0.04956206316459957
119,0.32387761513158003,0.04916116417970721
120,0.3209951317004819,0.0487624282048755
121,0.31815863725411103,0.048370215555657674
122,0.31537668114923945,0.0479866550988499
123,0.31263131465538785,0.04760910658021867
124,0.3099021115624145,0.047233632070563095
125,0.3071753784256598,0.04685983741133603
126,0.30444164198640467,0.046485257313213985
127,0.30174093297353427,0.0461140178447118
128,0.29910869826727693,0.045752233141028754
129,0.2965424152287402,0.045403429600832
130,0.2939665547271287,0.04505502094051176
131,0.29142623676949475,0.04471225003054314
132,0.28891772062638577,0.04437269564202296
133,0.28640913274879676,0.04403574858627972
134,0.2839271872290957,0.04370258927162165
135,0.2815042482740221,0.043376892294616456
136,0.2791059537342281,0.043054591748551495
137,0.2767416878415849,0.04273815151134427
138,0.2743972278653478,0.04242465492852204
139,0.2720341712500779,0.042107875977689384
140,0.26967506323458573,0.041791138974622735
141,0.26733227765908135,0.04147511110950222
142,0.26501652482799554,0.04116443237338955
143,0.262721715756032,0.04085523632106587
144,0.26045466263104816,0.040552851455810536
145,0.25819659044278176,0.040251863433314196
146,0.25597810564737516,0.039956456279034346
147,0.25380006403392685,0.039668652910926125
148,0.2516473475432112,0.03938479393035814
149,0.2495342508023134,0.039105295951338666
150,0.24740011297757672,0.038822208686074104
151,0.2452875046496111,0.038543055212108206
152,0.24318915052303428,0.038265738726267165
153,0.24110030815142927,0.037988695476418706
154,0.2390113363274207,0.03770987711996605
155,0.2369336417179234,0.03743551148726456
156,0.23483122142163546,0.037159913661654886
157,0.2327727875210277,0.03689156769811903
158,0.2307049828005864,0.036622183223524965
159,0.2286676901410607,0.03635892488993292
160,0.2266931313933326,0.03610138268210327
161,0.22476122387114622,0.03585225380416411
162,0.22275816520018651,0.03559611649713546
163,0.22076315153989598,0.03534482326143791
164,0.2187717552641002,0.03509316271468676
165,0.2167971947237855,0.034843679794107296
166,0.2148554780797779,0.03459694820605823
167,0.2129778574867687,0.03435512487295426
168,0.2110992555214499,0.03411603025953684
169,0.2091956743918655,0.03387316074428057
170,0.2072637261677572,0.033625321937497454
171,0.20532563894747344,0.033379552447717314
172,0.20340484773272213,0.03313763416218741
173,0.2015185138482458,0.032898937938215016
174,0.19964421009906508,0.032662631625385956
175,0.1978273236495074,0.03243338774550318
176,0.19593010529578053,0.03219449126339317
177,0.194061046281515,0.031956822060394297
178,0.1921895704202208,0.03171680071743143
179,0.1903151593399886,0.0314757273663012
180,0.18847554726505678,0.03123817058348319
181,0.1866740592977185,0.03100633481848706
182,0.18494235406393883,0.03078253811073661
183,0.18325550618979528,0.030561663658958838
184,0.1815639818194798,0.030342068187284202
185,0.1798961923076496,0.03012745747450242
186,0.17823090646472892,0.029912989423689324
187,0.17655489016602768,0.029700149851280947
188,0.17486902675781738,0.02948440999350403
189,0.17318385491224414,0.029266195742896246
190,0.17150537831009033,0.029047201491319737
191,0.16985161092717763,0.028833209399863894
192,0.16816676118689075,0.028620877282690874
193,0.16649919427713428,0.028409299407449712
194,0.1648337019019867,0.028196697447063743
195,0.1631322272098924,0.02797836669824306
196,0.16146578635202666,0.027762301146357454
197,0.15985812295414414,0.027552394519841594
198,0.1582791934879728,0.027350965086795565
199,0.15671000534036297,0.027149856851392044
200,0.15514551305343652,0.02695113342557487
201,0.15354203424473792,0.026748701872978155
202,0.15199153542238508,0.02655125369338604
203,0.15048475410279796,0.026360142799347876
204,0.1489707283094975,0.02616873586055338
205,0.14747244220864886,0.025982806202792537
206,0.1460111139380546,0.025802272725288556
207,0.14453939744719782,0.025617622015992634
208,0.14303212917491778,0.02542919374030906
209,0.1415400243064989,0.02524479195650598
210,0.14003200824644121,0.025056951032490372
211,0.1385515094095845,0.0248697598216162
212,0.13703873205857361,0.024677016606482225
213,0.13548966700910825,0.024475424693888265
214,0.13393980304681843,0.02427069321945112
215,0.1324153380049976,0.02406716530528613
