,acf,acf_stderr
0,1.4632331923374085,0.5185569881570201
1,1.4512804087422375,0.5151874518173553
2,1.4392292203710897,0.5117357450802715
3,1.426968638818364,0.5082082995218394
4,1.414443675523707,0.5046270714221598
5,1.4018305944086547,0.5010531146805859
6,1.3893966561205726,0.4974690225131298
7,1.3771403249676146,0.4939143803325007
8,1.3651232890943796,0.4903620946610114
9,1.3531048953707252,0.4868144651176971
10,1.3411888949725301,0.4832559086182509
11,1.3297362994664372,0.47977273166065154
12,1.318667606992014,0.47644997217920787
13,1.3076442317074037,0.4731513815727347
14,1.296399265091609,0.4697906144801262
15,1.2852195776586037,0.46647241664120753
16,1.2744314144074813,0.4632628970968884
17,1.2642450788642827,0.4603053163893323
18,1.2540984844015362,0.45735344556154417
19,1.2445273146379183,0.45457993735403257
20,1.2351315161416525,0.45193916193059747
21,1.2258284882947204,0.44931038240052557
22,1.2165166157424536,0.4467164229968926
23,1.2073539300678853,0.44413258203339917
24,1.1979203562110228,0.44139782419011103
25,1.1884686208273199,0.438562698205224
26,1.1793458837852067,0.43583436918106594
27,1.170137396440154,0.4330637300366494
28,1.1610691593202502,0.4302817295953583
29,1.152107305448021,0.42754876075795084
30,1.1431564937165004,0.42477281373130577
31,1.1342643117253348,0.42199212687304616
32,1.1254344357931243,0.41935537613862306
33,1.1170411716822057,0.4168309066731685
34,1.1084223720509168,0.4143216457323598
35,1.099800985783516,0.4117817211027515
36,1.0910839871248605,0.4091702722948021
37,1.0823002827004213,0.4064774417709767
38,1.072955976721175,0.4036696571374013
39,1.063765779712288,0.40086365597769086
40,1.0547561828494987,0.39814847022567307
41,1.0458773079291794,0.39548837540710263
42,1.0368575434158838,0.39272779074363956
43,1.0279088519808357,0.3899675485401099
44,1.019275908492789,0.3872009113116325
45,1.0107657499274134,0.38442846436778194
46,1.0019930381559234,0.3816191490242391
47,0.9932447836374069,0.3788156893148625
48,0.9844505478457325,0.3760043347374857
49,0.9757663843678053,0.37319322845030656
50,0.9671525736956148,0.3704409722519239
51,0.9588905177978667,0.36777513551191904
52,0.9509831028765051,0.36517758138529866
53,0.9429720652179003,0.3625990690090543
54,0.9347053440762402,0.36003247576810055
55,0.926612423935955,0.35752971821489926
56,0.9190983489856928,0.3552050879718893
57,0.9117312801624932,0.35296615107841633
58,0.9045914505793589,0.3508123002854175
59,0.8974838670623443,0.34871190669318136
60,0.8905806749084931,0.3466420983853003
61,0.8840363806858494,0.34459968509016004
62,0.8778002077317322,0.3426380802604285
63,0.87179526995731,0.34077180783537137
64,0.8659222295540434,0.33893573138185074
65,0.8597541483350544,0.3369520631893267
66,0.8536431322544008,0.33491356497343505
67,0.8474178169823938,0.3328709732957191
68,0.8413881585853525,0.33094541115884263
69,0.835324081794627,0.32906941128657274
70,0.8293134627275343,0.3271618789572347
71,0.8235085174303063,0.3252980409927852
72,0.8175569513071022,0.3233759394615046
73,0.8115778423880033,0.32142959372549335
74,0.8055297740429124,0.31943288813832144
75,0.7994764283142068,0.3175016238932425
76,0.7931911114623956,0.3155869152291159
77,0.7869340774551249,0.313671634380299
78,0.7807511401688894,0.31180141326299365
79,0.7742028748566538,0.30986352682397533
80,0.7677911172943913,0.3078947993059516
81,0.7616545662856774,0.30597740494360626
82,0.755822270078266,0.3040969564791629
83,0.750063710573259,0.30225793540219054
84,0.7443282455628671,0.30041726662882434
85,0.7383602140551482,0.29848800199113373
86,0.7322734907988053,0.2965537068617995
87,0.7261590966303951,0.29463006707033235
88,0.7201232192229643,0.2927193178181208
89,0.7142892661449856,0.2908838636988473
90,0.7083166465704565,0.2890035246012018
91,0.7022042972821553,0.2870654306340884
92,0.6962886744866231,0.28517895937326376
93,0.6904734451119188,0.28344311250976295
94,0.6846355731471698,0.28165654936659673
95,0.6789854784095493,0.2799841216564906
96,0.6735968248223578,0.278427522741079
97,0.6682134149066488,0.2769016227674627
98,0.6628690673361141,0.27536498053828373
99,0.6573365578517189,0.2738931668473763
100,0.6519834846841838,0.2724938640143491
101,0.6472242807386895,0.27117575048055576
102,0.6427648675911415,0.26998244036955027
103,0.638296138775208,0.26881653194605987
104,0.6344898277170289,0.2678058257032512
105,0.6307922985087563,0.26690435763953
106,0.6267243638633446,0.26604253283858875
107,0.6231362465778993,0.26529805168410514
108,0.6195500275742897,0.264602971927587
109,0.6160508270511331,0.26392119388440616
110,0.6128697837309461,0.26328086801080525
111,0.6097474974870092,0.26261504135060193
112,0.6066296182013888,0.2619602156750051
113,0.6036411078687175,0.2612470001282395
114,0.6006870818510516,0.26053556196970673
115,0.5979181939317547,0.2597558448419438
116,0.5950987396080369,0.2589836114543506
117,0.5924005239967135,0.25822810425257187
118,0.5898425349772041,0.2574814426408308
119,0.58747367445836,0.2567493314568896
120,0.5849769608565396,0.256011384177564
121,0.5825121464231422,0.25524100277784434
122,0.5805292084968473,0.2545015789082541
123,0.5786134000016431,0.2536983994347556
124,0.5763587723192012,0.25283049719417233
125,0.5743217813987773,0.2520143764049276
126,0.5719899428296448,0.25109941220200904
127,0.5700262688790656,0.2501857754943434
128,0.5677271134342187,0.24925943775589715
129,0.5653530378671637,0.2482693339274397
130,0.5630708960142288,0.24727483928317098
131,0.5608770961746679,0.24627545198783923
132,0.558815495095976,0.24535591697534323
133,0.5567527143111081,0.24442420536811876
134,0.554837064241562,0.24351474904076917
135,0.5529958428389548,0.2426349961542954
136,0.5510687310224291,0.24173340069461624
137,0.5486706589663198,0.2407009044157869
138,0.5461106863336407,0.2395785349884674
139,0.5436790207298137,0.23843281219508447
140,0.5413335605729735,0.2372885752924712
141,0.5391692855165322,0.23623466970152748
142,0.5372381866919229,0.23525622613789474
143,0.5354847929131543,0.23429816134050063
144,0.5334948982745318,0.23332829941975283
145,0.5319236965687253,0.23247842735216454
146,0.53055877682837,0.23161588862805
147,0.5287897325567817,0.23071257792282085
148,0.526968039359559,0.22975278742456598
149,0.5250133067479468,0.2287669982190979
150,0.5233392150337095,0.22792592462588687
151,0.5214824942613148,0.227036189373385
152,0.5193456398431229,0.22608670231365452
153,0.5173284763346462,0.22515822210186723
154,0.5150415309501755,0.2241453673313943
155,0.5126902453052508,0.22310759260697458
156,0.5108284117228075,0.22216920765209974
157,0.5085121559484632,0.22115932041694486
158,0.5062876794405341,0.22021152947581168
159,0.5040735792769099,0.21925858710642593
160,0.5017331198697399,0.21823507965008987
161,0.49931243627731636,0.2171605302522595
162,0.49669485987429374,0.21607797028254017
163,0.49411139251472314,0.21501791915232846
164,0.4914574699524342,0.21397631121971622
165,0.48854410187337216,0.2129343038973164
166,0.48580649276587184,0.21188787999086556
167,0.48314880509807734,0.21088157746501263
168,0.4805623890512001,0.20992136685630014
169,0.4779774872121454,0.20891778409468428
170,0.47563595340565124,0.20789891423942614
171,0.47299297482996217,0.2068279676522565
172,0.47035942969482036,0.20578036088913204
173,0.46751426459865214,0.20470187618039065
174,0.46464418563563264,0.20363435189151557
175,0.46141419910961823,0.20248113855848912
176,0.458714095062307,0.20145094521703685
177,0.4563439589588086,0.2005642247029195
178,0.4540087637426212,0.19971714241383384
179,0.451930645798799,0.19892768967257726
180,0.449598514157287,0.19801766675226584
181,0.4469428582343388,0.19705826638523277
182,0.4441864527322288,0.19609180168437285
183,0.4415861920318781,0.1952860228735471
184,0.4389322101590388,0.19450625186802875
185,0.436453510007079,0.19381596981047544
186,0.4339747212906796,0.19311196822936955
187,0.43167164597339286,0.1924918866670439
188,0.4295161098021065,0.19198642744800892
189,0.4275257177152511,0.19153651593112378
190,0.42596639554875687,0.1911654672628081
191,0.42461527528019116,0.19092509515820755
192,0.42306837010867493,0.1906084453066888
193,0.4212428360556255,0.1902410438273862
194,0.4194809203095403,0.1899001090416674
195,0.4176323594300694,0.1895947348542656
196,0.4157470627115088,0.18928576661726415
197,0.41374006697166194,0.18892743699152256
198,0.41183271734547605,0.18853150881505545
199,0.4098685331791785,0.18810071087380267
200,0.40764737117124933,0.18754781495686304
201,0.40553279471529047,0.18697439600439245
202,0.40355776452177305,0.1864581162592346
203,0.40165063432393877,0.18592918013712106
204,0.39988751577823944,0.18548501305144802
205,0.39829157195838377,0.18503199865451372
206,0.39627582013142126,0.18448564170642404
207,0.3946714386693806,0.18398934107359613
208,0.3928364569321442,0.18345610099622123
209,0.39093452698920916,0.18283053993642862
210,0.3891868504000235,0.1822632434775944
211,0.38755836119392606,0.18171384729731874
212,0.3861475483313853,0.18123565883550308
213,0.3848574661438692,0.18073506562188754
214,0.38354866047411146,0.18023225186268615
215,0.38269048415427825,0.1797894046421834
216,0.3817019230487214,0.1793877722671216
217,0.38076893931672073,0.1789446466134062
218,0.3796383658912686,0.1784791967054383
219,0.37829461983515833,0.17805600637202162
220,0.37681383599845836,0.17760471125251737
221,0.37500059932249585,0.17715056433773602
222,0.3730667538705849,0.1765988704474188
223,0.371280221771435,0.1760768913175319
224,0.3696005706962918,0.17552317679725055
225,0.36781790322169317,0.17493089005495996
226,0.36622967299375947,0.17435953169318602
227,0.364609964361141,0.17377702522924143
228,0.362693474590313,0.1732253138798978
229,0.36069538772656184,0.1727527815154021
230,0.3585067795570091,0.1722045924233819
231,0.35632829364124274,0.17165640133856638
232,0.35376370993829936,0.17111898500353703
233,0.3507199199798229,0.17054262245726767
234,0.3480075062492579,0.17000788339446038
235,0.3453551521715317,0.16941351311078157
236,0.34263858393732455,0.16873754305243413
237,0.3401032557560927,0.16806591959572184
238,0.3375947288556884,0.16740016354949164
239,0.33513751650048007,0.16677233317220502
240,0.3327288143617381,0.16612585545068906
241,0.3305362167501019,0.16562046554671286
242,0.32889546499633543,0.16522192227225038
243,0.32767030461209257,0.16484466339634524
244,0.32653856279257887,0.16455436401041945
245,0.32585385657961946,0.16437226620325243
246,0.3249046754477167,0.1641001010320578
247,0.32393341179128493,0.16374446646893026
248,0.32314086302253553,0.16343303203070925
249,0.32193212108814745,0.16309610760629226
250,0.3206116916090135,0.1627349345552424
251,0.31915614237344353,0.16242062991441844
252,0.31794257422613575,0.1621792389163864
253,0.3162354018027197,0.1619098872471971
254,0.3146417599902907,0.1617467216136314
255,0.3128068801193121,0.1615405781895431
256,0.31084771466469474,0.16134909433073324
257,0.3088007257876836,0.1612708349929774
258,0.30674727598627494,0.16116827361475913
259,0.30476770561571087,0.1611196316656306
260,0.3027181933843693,0.16109655150930868
261,0.30083518663683845,0.16114235823927203
262,0.29885370622011737,0.16115498234535194
263,0.2971644003997132,0.16118349664199297
264,0.29534208845743126,0.16119114553425007
265,0.2935510201637743,0.16120680390847691
266,0.29157069910685834,0.16130620434780307
267,0.2893844424130436,0.161385078804695
268,0.287337049225845,0.16145491815242075
269,0.2851929816340517,0.16140563102119504
270,0.2831144543077927,0.16130408868451657
271,0.2809973012996222,0.1612523512873199
272,0.2792128044532555,0.16124994841474916
273,0.27724558311142433,0.16114140153153308
274,0.2748998674510874,0.16104136675069441
275,0.27250586194513005,0.1609501631073268
276,0.2702921114955442,0.160814403794937
277,0.26825979784972664,0.1607127042825831
278,0.26591291228781244,0.1605750212065666
279,0.2631684936990749,0.1603795743356366
280,0.26035495132423314,0.16024068707251035
281,0.2574236541332423,0.16014050312042571
282,0.2544788856411705,0.159993433335822
283,0.25121300144122966,0.15979028956102165
284,0.24791968685192517,0.15953854342092758
285,0.24448299742860166,0.1591801939981021
286,0.24090604412269873,0.15875162406626897
287,0.23736647824985352,0.15821695959967558
288,0.23340223036861946,0.15765555578795715
289,0.22955409407322086,0.1569894464904757
290,0.2256026470430213,0.15646279434556493
291,0.22148303347171466,0.15584539961605778
292,0.21751965672808585,0.15523054918851673
293,0.2135154170223536,0.15448503321316864
294,0.20956727478274978,0.15379040746131611
295,0.20589454748721966,0.15306208877213
296,0.20235926598855186,0.15226346366121654
297,0.19898196165986864,0.15138322257080858
298,0.19557851904335286,0.15052081352438512
299,0.1922235214799156,0.14972336544122591
300,0.18901645105946893,0.14889384064064884
301,0.18593330507282999,0.1481995499144145
302,0.18219507802348686,0.14740799135594274
303,0.1783139364551066,0.14664149531000198
304,0.17466654763113862,0.14588137008846214
305,0.17088634731869498,0.14509232164747238
306,0.16695694511198192,0.14419825716442872
307,0.16271034786366279,0.1432557372370029
308,0.1584966140299255,0.14232801290118255
309,0.15425850604594465,0.14143580504352019
310,0.15014941519644104,0.14052145512345945
311,0.14617276798469236,0.13962246553927468
312,0.14236438606124652,0.13875741810460493
313,0.13891331514558958,0.1380248106462293
314,0.13560163236186526,0.13737900919897625
315,0.1324234104391363,0.13668360649610317
316,0.12918417466407106,0.13602242386673044
317,0.12582655725151898,0.13542313915292242
318,0.12286220408015933,0.1348940278043765
319,0.11970623179523845,0.13451577943577708
320,0.11652455950956606,0.13406254501301532
321,0.11371826710251945,0.13370010742474206
322,0.11099384161559052,0.13330315564140952
323,0.10833766385566153,0.13281248683469696
324,0.10544535177611783,0.13231699698197716
325,0.10234605011319334,0.13193987565596488
326,0.09910968669732304,0.13168528317582712
327,0.09621763079025838,0.13150269624629732
328,0.09322176193846651,0.13136451612795771
329,0.09008469981352338,0.13129947301931677
330,0.08733075979967483,0.13132273630282912
331,0.08483850852834002,0.13134199239306174
332,0.08266765533895477,0.13129244426266543
333,0.08054385858963645,0.13124582427498938
334,0.07825618101280359,0.13123351719883514
335,0.07651692321872586,0.13132063765513752
336,0.07473971458683519,0.13145339963591957
337,0.07320448429251124,0.13151955068576412
338,0.07149989743415712,0.13159107860838054
339,0.06953353156495241,0.13173655611016977
340,0.06747598502004881,0.13185850154469964
341,0.06548913158663697,0.1319557615593167
342,0.06359723923308463,0.13209273868462976
343,0.061801710017588996,0.13226257150843143
344,0.05989178114545405,0.1325085642495194
345,0.057879675269221886,0.13281726678054045
346,0.055982558073196034,0.13310111487384596
347,0.05419992335568764,0.1333580227427143
348,0.052745650676778055,0.1337186855271968
349,0.051692171590440726,0.13402127493799482
350,0.0511140972265536,0.13445489614266062
351,0.050495190571246185,0.1349106337419149
352,0.04994193891748988,0.13540242811262668
353,0.04943448195788969,0.13595058171869157
354,0.04887920171413365,0.1365849642236606
355,0.04796980397381649,0.1372477883498131
356,0.04678235560345816,0.13785070757186474
357,0.045978221578573744,0.13844809572829142
358,0.04506215860463726,0.13891201242230714
359,0.044427086381679595,0.13947097705232414
360,0.04382920461526478,0.14006096125977655
361,0.043282681813800766,0.14071817555261093
362,0.04262694935637752,0.1413729239075829
363,0.04229800687793179,0.14191646621402995
