,A,A_std,mean,std,t,t_std
0,0.6960566843939295,26.61286562256743,-0.1092417474399835,0.850510614979246,67.37613785087783,0.0014008106690381224
1,0.9698647569250698,22.92458863341511,-0.16012686725337136,0.9612475876229851,69.5787965789383,0.002193829429160985
2,0.8560389729759886,3.609599579009028,0.37415116419470223,0.8822615912336019,91.09711140413555,0.00015743307403811864
3,0.7770794302711549,24.380391525541906,0.5730801611102139,0.7919107077555971,241.7412235946137,9.95396249527701e-05
4,1.3019901751231213,26.244347977662887,-0.18519050358852251,1.0591022491455717,75.87597056808139,0.003813112347098155
5,2.0275423891404305,34.88801693613961,-0.21794419817104094,1.1984736675861378,47.07053313204415,0.03172266067815771
6,1.0386388166599614,107.50570641059439,-0.8408850271190381,0.7231238704991233,603.3532639699001,4.541152125938566e-05
7,1.6147024068575397,11.202411398601106,-0.059548379337394805,1.144160605014552,54.47539350889949,0.004827823823171437
8,0.6180212112459172,90118.07442699278,0.7402874690783761,0.6461609357041327,2049.7367438651645,0.00014277055108462028
9,1.1176427053241047,6.224909008361388,-0.3678295583212066,0.9102488757767643,59.33373934923297,0.0010852318407142674
10,1.4224167830310168,4.930260935731839,0.3145834411961786,1.0452354737790877,53.85527234280154,0.0016895002187327622
11,0.545962566780555,15.575670670042271,0.30320397054026954,0.7013955340348291,81.67274599053219,0.0003433644541587744
12,1.2372953467588197,24.711069282553087,-0.2846034219562565,1.0029704001542221,84.52323171076739,0.0026179447778961872
13,0.6696042667535522,7.242223903351365,0.28110148279434033,0.7969772398502767,76.51360281467514,0.0002736233870284187
14,1.9070080161249179,4.982911820494605,0.34875532252916536,1.1811982193749433,59.69182806182242,0.002502495101463805
15,0.5511951275499017,21.60708238837061,0.28093541534752087,0.7066118396035234,77.96575993497527,0.0005326493875364404
16,1.1783655399750623,9.734607402426269,0.3031120489318023,0.9829702588200391,76.544990691069,0.0011389184249600325
17,1.9666874616360204,12.93004031068899,0.4344474002485305,1.1764665634698586,52.43570978499308,0.008913504158909255
18,0.9169255480027881,3303.4778317777063,-0.8114106903023359,0.9122795463632861,698.562194697559,0.0006499923930790253
19,0.6754013985498994,4.862862446385174,0.12233121619208276,0.7884595828334571,40.948550603193205,0.0006448710429580203
20,0.45534996922528176,4.402303540171503,0.1906892179982954,0.6173985049164825,29.977134262645915,0.0004908009567119858
21,1.7561563079811757,12.821301984021677,-0.764802195083353,1.0390557317995017,187.97647561562576,0.0005032821189512899
22,1.1348829141004046,9.51627867637988,0.021172123649128734,0.9861663584175323,48.15280299833395,0.002585977632111437
23,0.8106933153246692,3.8839049668179313,0.1253607136676697,0.7998570004734391,23.26548758082453,0.002256877557978
24,1.0370893549876703,5.040546103857101,-0.1501407885588483,0.9080631310137245,30.032636115386026,0.0029050590301059956
25,1.3422357503662712,18.537006741549842,-0.7664882824880247,0.9692892452148425,246.62213448086226,0.00021407489231127443
26,0.44373319207598905,5810.00582717632,0.5707277321626741,0.758702073163275,752.3138066307936,0.00020533215547773514
27,0.3037027680405489,7066.236361040013,-0.470685473507608,0.6629012611298549,732.1172748168057,0.0001291101441156443
28,1.1115453712429273,5.767616384057808,-0.018564911138693106,0.9536142724180575,45.91026767931042,0.0016537377088299634
29,0.8398496760280474,12.259119938637594,0.232519149041983,0.8742418018849898,68.19305769535595,0.0009164666529629534
30,1.3301439819570302,24.47967697931792,-0.22582022583872902,1.0077521957435542,43.16984579492363,0.011378281388854316
31,0.4508465991305499,2103.561940748205,0.5675271476628247,0.7171409546836748,690.2101970242729,0.00010446545625424053
32,1.45316699616858,42.6757420883398,0.3759564753632525,1.0746306973398292,101.70983741166948,0.004302725434986129
33,2.1069195737982596,9.141194438249881,-0.40149171775141845,1.2281198556808572,62.806665402765674,0.005058026606570329
34,1.407740239390562,21.616527602135882,0.8086488347303094,0.9774448193726395,277.9320361124282,0.0001978191307312605
35,0.601502871179182,8.711753018094045,0.34856219857540943,0.7093936570189593,88.34490521799465,0.0001994716901060143
36,0.4648478805811163,422841.3581817726,0.6370945813507997,0.9259948389049045,1797.9162630611554,0.000632004945512795
37,0.6324419943152307,10.989516495210538,0.14386974201126457,0.7758365941513237,63.13953145379112,0.0005430829337073035
38,1.0399968054264068,9.515053594500774,-0.09216516722332847,0.9269107710146517,39.80804401164297,0.003167446440503138
39,1.9169138075229863,15.730133300252131,0.999181855347327,1.0255279928920575,332.81494057832816,0.00015798495164675387
