mu_A,mu_D,sd_A,sd_D
1.0,1.0,10.0,10.0
11.930020603601225,1.2705553078706606,24.736425387137622,0.18516708394616727
11.645741690189926,1.0346863015856602,19.13006333713363,0.11713966864934693
9.601187762034039,1.1106534765011822,13.987657661020153,0.094286545599005
8.045756086138505,1.0603061501642106,10.59956271342994,0.0797884363666632
5.279589985202424,1.0245156107026594,7.421692598783707,0.06968334510629642
